numero_processo,fluxo,worker_outcome,tst_resultado,tst_codigo,g1_resultado,g2_resultado,tem_g1,tem_g2
00004568820135090657,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111588620155150130,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005952920145120008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00011462820115010070,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01316418020155130008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01311048120155130009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102959720155150141,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00025577320145020038,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108031720135190007,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00007945720135090594,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009617420155190061,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003983120165130023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01319345320155130007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000797020155060192,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001846620145060003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009782520155140005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016408720125090019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00011078920155190005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103089120155120008,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004574220155190005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000276520165190002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000171220155060004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00017602220145190007,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00007074120155050013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001031720155190005,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00101855920135010044,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003537720155170014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004317520145190006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01300642220145130002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107511820135190008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103320620145150127,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00007476120155110011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003190320145040531,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105473920145150108,G2→TST,INDEFINIDO,Desprovido,236,,Provimento em Parte,False,True
01318950520155130024,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00421009320095020059,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00011840620155060282,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01310217120155130007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007649620115070028,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00011463720115150135,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005108920165050421,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007435020135240005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000175520165210005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014664020125040012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009842820165130004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01304243920155130028,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001719220145050133,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00021949820145030025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008201920165120060,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202594320155040102,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00113485120135150152,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012006120165210005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008775720145090006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00022410620165100802,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000293320135120035,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00019676720155120011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00015279820135090084,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009899820145020045,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000396520145060017,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00029575220135020061,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101630920135010009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016551620165120057,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007072420145060021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109781020145180102,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004579120145040232,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109569420145150017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105973220145150119,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014225120155070038,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00111944420155030169,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004263220165140003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00017589220145100010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
02128000720135130011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00017182920155120040,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000541020175020086,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105402820155030017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103354020145150133,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005992620145200014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01319779020155130006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003984120165120061,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00109270220145030042,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104708620155030186,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01317885520155130025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005085420165130015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001029220165190006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006446520165210003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00213976120145040205,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01306132020155130027,G2→TST,INDEFINIDO,Provido,237,,Provimento em Parte,False,True
00000603520145050028,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00015211220165130008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007064520145040231,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003322220155020046,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005372120155020444,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112217920145150055,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00015653420165130007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008183720155120043,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007160520165130026,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00010947120145090242,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00015908920145090084,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00006781520155120039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01318002320155130008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010924220165130009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01304812920155130005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012355220155020371,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003944820165120014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010113520145030044,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00115657720145150114,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00035098520155120055,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00240139520145240061,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003882920165130009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110398620155010075,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01316829020155130026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007986620155110013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00766000420095150067,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111196020165030107,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112575820135150152,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00101054320165030074,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004471320145090651,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00210768720145040023,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00005465220125090004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008484120155140003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007894020145050132,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007367620145050191,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110583620145010008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111783820145150025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01470003020095090093,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00014144120135150032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006343520115150012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00207309320145040005,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00200340420165040291,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00006335420155120057,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00018379620115060007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003301520145020005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009229720165120009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114235020155120008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00018304220145020062,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012561120125050222,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106491120145150060,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009491820155060192,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012314920165130023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002053420165130017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01312442120155130008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00611009820125170013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010486920155120014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005868620145030018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000593020115050004,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00002339120145020012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012041620155120060,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00013096820155050195,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00018490820135120029,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00022797320155090028,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004580620165110008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00216422720145040026,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01317518220155130007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005936120145190009,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00008646020155060312,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00118047220145010049,G2→TST,INDEFINIDO,Provido,237,,Provimento em Parte,False,True
00004310520105200001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001852620155120043,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007929820155090018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008601420155090094,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01301720920145130016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003090220115150096,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014883820155020016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010048420155050195,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008412620165060233,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006516720165130007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110733420135010042,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112177020145010010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112466020155010342,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00120512820145150093,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00219153320145040405,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012592220135030113,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00109838220145030091,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01317076620155130006,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00029265520125120007,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01301236120155130006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000942320165130026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106604920155120008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001135520145090658,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000367120165130009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205192320155040005,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004728020155050011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007394120145060017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004463720155090863,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00020957320145030108,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002400920145090006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00013157220135090021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
