numero_tst,numero_g1,trt_region,g1_codigo,g1_resultado,tst_resultado,tst_codigo,worker_outcome,core
00021175320155090004,00021176820155090678,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00021172015509
10020422820165020013,10020422320165020435,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10020422016502
00107845020165150093,00107845320165150092,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107842016515
00107498720165030105,00107498720165030105,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107492016503
10017297120165020432,10017292520165020609,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10017292016502
10009868020165020070,10009861820165020705,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009862016502
00002886920165090661,00002887220165090660,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00002882016509
00005348320165050012,00005343220165050029,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005342016505
00004446120155050222,00004446120155050222,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004442015505
10012881820165020262,10012887720165020016,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10012882016502
00000512420165100009,00000512720165100105,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00000512016510
00102810220155120011,00102810220155120011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102812015512
00012068720155210010,00012068720155210010,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00012062015521
00013135520165120008,00013138020165120032,UNKNOWN,219,Procedência,Provido,237,PERDEU,00013132016512
01317154620155130005,01317154620155130005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01317152015513
00113381920155030007,00113381920155030007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113382015503
00046891520175100802,00046891520175100802,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00046892017510
10000112520155020254,10000115320155020083,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10000112015502
00009577820165100020,00009577820165100020,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009572016510
00010638620165130010,00010638620165130010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010632016513
00107871120155010002,00107870620155010521,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107872015501
00116296820165180103,00116296520165180007,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00116292016518
00022424320155090029,00022424320155090029,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00022422015509
00115688020155150022,00115688020155150022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00115682015515
00101479720165030137,00101479720165030137,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00101472016503
10004143420165020391,10004145320165020611,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10004142016502
10003027420165020000,10003027520165020323,UNKNOWN,219,Procedência,Provido,237,PERDEU,10003022016502
00111722320155180054,00111722320155180054,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00111722015518
00000764220165050020,00000760720165050161,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000762016505
00002259620175210007,00002256920175210016,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002252017521
00001960220175120038,00001966920175120048,UNKNOWN,219,Procedência,Provido,237,PERDEU,00001962017512
00111565020175030108,00111565720175030138,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00111562017503
00101627420165180161,00101625120165180104,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00101622016518
00001166320165090068,00001165520165090006,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00001162016509
10014334020155020511,10014331220155020391,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10014332015502
00008989620165210016,00008989620165210016,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008982016521
00000990820165130006,00000995720165130022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000992016513
01312464620155130022,01312464620155130022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01312462015513
00105918020165180051,00105918020165180051,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105912016518
00003213020155190010,00003213020155190010,UNKNOWN,219,Procedência,Provido,237,PERDEU,00003212015519
00114812620155010019,00114815020155010302,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00114812015501
10007068420165020434,10007062420165020066,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10007062016502
10015650920155020314,10015659420155020318,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10015652015502
10004402320165020491,10004407720165020473,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10004402016502
10000205520165020608,10000202820165020714,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000202016502
00012262820165090673,00012262820165090673,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00012262016509
00123646920155150055,00123646920155150055,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00123642015515
10006954520175020717,10006957620175020060,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006952017502
10018366320165020611,10018363520165020491,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10018362016502
10012348720165020024,10012348120165020705,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012342016502
00214673120155040662,00214678720155040029,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00214672015504
00118619520155150007,00118618320155150011,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00118612015515
00114451820165150129,00114451220165150131,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00114452016515
10004983520155020467,10004988420155020386,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004982015502
00003996520165050014,00003997020165050271,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00003992016505
00011386720155090012,00011386720155090012,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00011382015509
00008831220155090303,00008839620155090663,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008832015509
10006162220165020064,10006164020165020446,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006162016502
00110424020165180008,00110424920165180102,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00110422016518
00020998720165130003,00020998720165130003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00020992016513
00000587220165130028,00000587220165130028,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00000582016513
00112453320165030068,00112450420165030110,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00112452016503
00001067720165050311,00001064120165050032,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001062016505
00014743520165130009,00014743520165130009,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00014742016513
00103538720165030145,00103538720165030145,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00103532016503
01309120920155130023,01309120920155130023,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,01309122015513
00116823920155010206,00116825420155010201,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00116822015501
00002331820165050019,00002332420165050017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002332016505
00111891120155010029,00111896720155010075,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00111892015501
10002588020165020606,10002588020165020606,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10002582016502
00080077620165100014,00080070920165100004,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00080072016510
00008380720165050037,00008381020165050036,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00008382016505
01011278920165010026,01011277420165010225,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01011272016501
10008598120155020716,10008598120155020716,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008592015502
00117838220165150002,00117838620165150033,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00117832016515
00203815720155040231,00203814820155040331,UNKNOWN,219,Procedência,Provido,237,PERDEU,00203812015504
00107488120165030015,00107488120165030015,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00107482016503
00100935920165150150,00100937820165150079,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00100932016515
00017456220165130003,00017456520165130002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00017452016513
00116696920165030070,00116695620165030042,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00116692016503
00108092820165030148,00108092820165030148,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108092016503
10007887820165020511,10007889520165020473,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007882016502
00020903720165110018,00020903720165110018,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00020902016511
10019927020155020713,10019928820155020610,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10019922015502
10002715020155020433,10002710620155020383,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002712015502
00107203120165150096,00107203820165150126,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00107202016515
00013984420155210002,00013984420155210002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00013982015521
00046995920175100802,00046995920175100802,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00046992017510
00109746620155030033,00109746620155030033,UNKNOWN,219,Procedência,Provido,237,PERDEU,00109742015503
00010423020155050023,00010423020155050023,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010422015505
10020336120155020608,10020337320155020313,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10020332015502
00006740620155030143,00006740620155030143,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006742015503
00000313920155060022,00000313920155060022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000312015506
00105263920155030148,00105263920155030148,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00105262015503
00009864320165100016,00009864320165100016,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00009862016510
00100937820165150079,00100937820165150079,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00100932016515
00113426620155030036,00113420420155030089,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113422015503
00111057020165030012,00111057020165030012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00111052016503
10007648020155020383,10007648020155020383,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007642015502
00104201820155030103,00104201820155030103,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00104202015503
10008244120165020602,10008247020165020463,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008242016502
00112657820165030050,00112659520165030109,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00112652016503
00007965720165230036,00007965720165230036,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007962016523
00009188720175130012,00009185120175130024,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009182017513
00001663020175130008,00001663020175130008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001662017513
00003203020175130014,00003203020175130014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003202017513
00012503220175100111,00012503220175100111,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00012502017510
00014271020165130026,00014271020165130026,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00014272016513
10011117020155020462,10011111720155020706,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011112015502
00107304220165030021,00107306620165030110,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107302016503
00005221220175210005,00005221220175210005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005222017521
00011659220165090019,00011659220165090019,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011652016509
00103057720155010062,00103057720155010062,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00103052015501
10004082520165020036,10004086720165020022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004082016502
00118045420175030100,00118046920175030095,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00118042017503
01009108220165010014,01009108220165010014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01009102016501
00004127620165060001,00004127620165060001,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004122016506
00113406020175180052,00113406020175180052,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113402017518
00100684520165030032,00100687620165030054,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00100682016503
00106060220175030158,00106066120175030106,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00106062017503
00103352920175180011,00103352920175180011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103352017518
10022695920165020064,10022693720165020039,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10022692016502
00006910420165050191,00006910520165050029,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006912016505
00023137620155020017,00023131220155020006,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00023132015502
10004638120175020604,10004638120175020604,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004632017502
10002810520175020052,10002816520175020711,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10002812017502
00011572020155120035,00011572920155120032,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011572015512
00010160320165120023,00010160320165120023,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010162016512
00008164120175120029,00008165120175120058,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008162017512
00010694320165050131,00010694220165050196,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010692016505
10020444420165020612,10020444420165020612,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10020442016502
00112615620165030142,00112615620165030142,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00112612016503
10018488020165020707,10018489720165020087,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10018482016502
00106948920175030174,00106942020175030100,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00106942017503
00125896120175180241,00125896120175180241,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00125892017518
10010180420175020312,10010180520175020053,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010182017502
00103856220155150123,00103856220155150123,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103852015515
10007977120165020242,10007975220165020313,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10007972016502
00111204020175030065,00111204020175030065,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00111202017503
00020647020165130022,00020647020165130022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00020642016513
00102737520175030085,00102732620175030069,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102732017503
00101424820155030028,00101428120155030017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101422015503
00131202620165180131,00131202620165180131,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00131202016518
10001512120165020320,10001512720165020706,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10001512016502
00115276520175180053,00115276520175180053,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00115272017518
00007557320155090664,00007558920155090012,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00007552015509
10007553920175020031,10007551720175020006,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10007552017502
00002300920165090001,00002300920165090001,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002302016509
00009757720155020434,00009754420155020445,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00009752015502
10003786620165020431,10003786620165020431,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10003782016502
10002594920165020385,10002598120165020342,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002592016502
00108401820165090007,00108400320165090012,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00108402016509
10009092220165020442,10009095720165020010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009092016502
